Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
1655899d7fb1e2a2ffc979b4393e79e3	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae	0.9996913544308449
16588342efc28986e298d9fb2b772cc9	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-6];s__bacterium_HMT_870	0.9999999995594351
165c6c9f60b273675898acf3de60538a	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Treponemataceae;g__Treponema	0.9999999973948807
166105ddbb05884b80f1b85ee9094c07	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9116422420299463
16619f6a740720e4a98ab7118de10526	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Arachnia;s__propionica	0.778359404598882
16710dbd56d391bdb1b6ad067e77e793	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__ochracea	0.999759002628129
16883915d6968152a05729cef85cd169	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__sp._HMT_136	0.727010488057811
1688cdb6ff70961f8331cce99b67b331	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Peptostreptococcaceae_[G-5];s__[Eubacterium]_saphenum	0.9999999999995453
16959c18289c28dbea89a1c6560e225a	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella	0.9999999999791628
16a973d6b35f3f684e4836e02595c764	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.8194063872220382
16aa2737895b7087f3290643aea6059e	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.999999992658123
16afa088e5b056e0dc9cfc13386dec61	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Veillonellaceae_[G-1];s__bacterium_HMT_155	0.9355429936080641
16b5603ebe581744b122545646f0e0a3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_[G-2];s__bacterium_HMT_096	0.733038881601036
16b80798dc67af2c32614926a26bcb38	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__sp._HMT_863	0.9544412263751909
16b88e0796301b47abbec0a66a5a3708	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.9999999953073819
16cfa549a80fd0b691aeeb63ce238f7e	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__vaginalis	0.9999559731322473
16d893180085f2e5a6a437a8fa79c7d7	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.9766788264700978
16d994edc14e7d6f7e287c544f159600	k__Bacteria;p__Bacteroidetes;c__Bacteroidetes_[C-1];o__Bacteroidetes_[O-1];f__Bacteroidetes_[F-1];g__Bacteroidetes_[G-3];s__bacterium_HMT_503	1.0
16e2df00694a27c8d947426b84c2c5e3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__stomatis	0.9999944742083405
16eb6962191e16fbabf8e5a44852b225	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__sp._HMT_523	0.9999906479570095
16ecd5238688e15e45db0779f0f1f32f	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__gingivalis	0.8573001590220747
16f80e991da7079e0ffaedc25340ec93	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__ochracea	0.7178621608527719
16feaa6bdc2e52b0f2374d4d86c41bdc	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Pseudoleptotrichia;s__sp._HMT_221	0.9999991811959829
16ff44dcc82896e5868efde95e794d87	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Catonella;s__morbi	0.9739336300175413
170163c115ac2496e528c95711ef0295	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__wadei	0.999967169187794
170394dd711c89e6f258a145d0a6b069	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__sp._HMT_496	0.8148460624715474
17070b88fcd2d7c956370c29db5618e7	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.721800750233235
170780243cf3529cc5e299ddcfeff2ad	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Peptostreptococcaceae_[G-8];s__bacterium_HMT_382	0.9999999996398685
170a4222f4f5eacd45b3603221cd51ed	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae	0.8655217381141006
1715b0ed8382a3c2c5320c9c327f148a	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Riemerella;s__sp._HMT_322	0.9999970548886264
1717509bd999e2b64f298e6067e3ab01	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.7739573814816182
17182e0d7bbab9aecd7822622c4218be	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__nucleatum_subsp._vincentii	0.9930898586392393
171aa6416bdb009edf6b506e1036f846	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__sp._HMT_913	0.9775371415154765
171ba19bde307f1f0812188a80316e8d	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae	0.9959953917115139
17201df4800990b256abab3a094ae4b8	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__saccharolytica	0.9965100276320829
173373f76aa3b40488784fb3db360fee	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	0.9298717962790926
173a526887a8e609ce725f8bb00c6f42	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__buccae	0.9502915300903179
173b7cd3d66d63d5e1d4e8bbafacd043	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Catonella;s__morbi	0.9664978277251964
1744e6d8b0dcfa56914e09da916210d1	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia;s__defectiva	0.9999999999555484
175edc47f56eebe6d7d3d3cd658a604c	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Peptostreptococcaceae_[G-7];s__bacterium_HMT_922	0.9999999883765441
17669c304fa2be3e7338d562459db1bd	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__concisus	0.9999934325522809
1767c2072cfedad20a899c834055e28a	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__sp._HMT_913	0.7587728080865578
176aff14f6f6b7f5762610d4e862cfc7	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__sp._HMT_376	0.9999119171619814
176e549cc66525e3936536a7adbbe9ba	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-1];s__bacterium_HMT_488	0.9996901892572022
176ea7d7609d7eb71e033574c371ed96	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia;s__defectiva	0.9999999999548663
176edc39457cdcd4eb68608bdcfef437	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae	0.7077004723473065
177105a987ce4ff6c52ffa74a94024b0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__buccae	0.8965407448522814
178aa7f0622fa208e0e73d1ee19a5cbd	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__sp._HMT_178	0.9479467072180278
17900187619534d19f44ec7d70238485	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__nucleatum_subsp._nucleatum	0.9937096335696146
1794ba0f5a345a3e4cd939b14ec7f3b4	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__sp._HMT_044	0.9999971633943561
1796fcd605f118a79651ef2c8fe8f85c	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae	0.9987578235247909
179eed08a9ef595a3b40243e5798521c	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Treponemataceae;g__Treponema;s__sp._HMT_262	0.9865011724135199
179f773feabd24d0bb0090e91d133399	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae	0.8598146934125112
17a536f7d55cdc4b78cd3644b673dfa5	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999999980045666
17ac8f1de19807a22bdd54dff057d593	k__Bacteria;p__Firmicutes	0.7179120804058662
17b163be3bbf1fae6aceab3f98177ea9	k__Bacteria;p__Firmicutes	0.9894826107946193
17b46478dde38d7d4bc3971f5f1141b2	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__sp._HMT_780	0.9999999794228531
17bf9134016350fb46a69430178b1419	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__sp._HMT_133	0.9760222447371446
17c1afdd9858a494a4abcc7f70b17844	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__pneumosintes	0.9999999993232223
17c23645ef37ed2af4447811ef970d98	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__gingivalis	0.9660264132597202
17c2dfdab48a4dd48f67b1825628348c	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__sp._HMT_136	0.7992714841945058
17c6c642de4b29e16e8b6e775004cc18	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.9976969644811964
17c8bebd788371100e3bde9a1d8bce85	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Treponemataceae;g__Treponema;s__sp._HMT_234	0.9997679635299643
17cb19c67640e8577de17b9a3ecd202a	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-1];s__bacterium_HMT_488	0.9999998418865755
17cf0fa2b64e7e2eef8d4431dea28c8b	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__koreensis	0.999999999995481
17d66ebdca1dcc2d9a17dc05f7d1d9e8	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Pseudoleptotrichia;s__sp._HMT_221	0.9998994610192614
17da8525f4a312df4357d09dfbd81f54	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella	0.9999999997130932
17ec48d69b38bf139a1099b4ed780f26	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__showae	0.9999940578591737
17f094f7bfd83868b1401241542eca0a	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__nucleatum_subsp._nucleatum	0.9931384634131043
17f1c3f32b7bbb2319e9d53659ba1f91	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.9071760272824126
17ffdb75d72385bbe0171154d4ce5d6d	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__odontolytica	0.7895684244320664
18002e630a70043570545e134a116a49	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Treponemataceae;g__Treponema	0.999999999998548
1801e620d8619a1920def37276f4e52b	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.9900395748593706
1813e5d0a75015237de3e9dab634058d	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Pseudoleptotrichia;s__sp._HMT_221	0.9999999524221448
181465364bae5bb12ba4f1aa926cf66a	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae	0.9999999997053413
18169af72d90242a0e99bf0e0b4eb77e	k__Bacteria;p__Firmicutes	0.9845767883553129
18179623c584385ee16ed0c85ebac9c5	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Veillonellaceae_[G-1]	0.999996680356144
181ca9550271747a49558feb9b5b2ffd	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Treponemataceae;g__Treponema;s__sp._HMT_262	0.9998860118532172
181dd381b891a1abbd4e2bee9dfbd270	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__gingivalis	0.9743768021118304
181f605fad41798e234c00ef0039ebf3	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Kingella;s__oralis	0.9631707532969696
18200f089b14d9fa9a411c4ee291f34d	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella	0.9999999903332506
18218a3fac0efed812ea08aed3d46a5d	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae	0.996091125869817
1824e014bb7b0e625fff3f1e2e7a19ef	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Catonella;s__morbi	0.9952619245112105
182d9aaaca54a25042fe77909cbca996	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.9900689525218598
18322f75bf666c60485a7788453af71c	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__forsythia	0.9999996892895723
1839140d47777f77ca34efaa9b613833	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Anaeroglobus;s__geminatus	0.9999744607899209
184f00f2104e793cd18aeb42adf67840	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.7273979991293625
185148db6616ceffe08ab3f2267384fe	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.7793426635632847
1853da4366a3d9108857cf83d08c16f6	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__gingivalis	0.7772438875136846
1855c5e05bf501c960d8a06f4fef5812	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Catonella;s__sp._HMT_164	0.9007548932869706
18563016e2ab3a5a6e78020a49de6a07	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__tannerae	0.9999930258860745
1859bc9048575db87e6f02bc0f329b5e	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae	0.9496858652977562
185ae68560c523ffcaaeac5e9afcb200	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__sp._HMT_496	0.7068254706929344
185b33dbf04cf3e4c928f9858404683a	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_[G-2];s__bacterium_HMT_096	0.966319131482607
18624e388312cfc295cc8e00c5fe2bc0	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__graevenitzii	0.9999948344447038
186436ce38bf0a471fe4f1b44908ebdc	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Veillonellaceae_[G-1];s__bacterium_HMT_155	0.9397449851509937
18648f200f3014929fcbd19e03033744	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-1];s__bacterium_HMT_352	0.9999980313062958
188285dc26dee7fe49f1bd6edf3222f0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae	0.9278455055963565
188ea5a54292343968658979987e1e92	k__Bacteria	0.9999999999999885
188f3f81bc7668bed2e190bbebfbe1a0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae	0.9999888524687344
18970a432a53bec349ac8059e080f6e3	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__lingnae	0.9999905520618413
189efd988f407c3104c324d44bc2d135	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__sp._HMT_136	0.7958219978761234
18b18c033a67a5462e094c2fcab2d989	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__sp._HMT_521	0.8038929090878484
18bcc492d461d6ee54f3b100dfde1026	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae	0.7868797450256161
18c0b9152b71232c144c17db0fa78109	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__parvula	0.7696820378118663
18c244b3c8f083c425ac855d57635d5e	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__buccalis	0.9857886910454344
18c317df258c48971bc63387606c7e5b	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__sp._HMT_178	0.9985644708801112
18c3869492aaa7f9dfc2ccc6004af6ff	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.9999999984032392
18c6a7dc1c09d953a7ecf371cdabd5e2	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_[G-2];s__bacterium_HMT_096	0.9999999999999716
18d2cf07a263f9abac2e49b11c3ea674	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae	0.9999978224553677
18d3c2fd27f05568fed5e185e9f9b5a0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__sp._HMT_913	0.9804539909572793
18d432140e337c068526c2bd27a5770f	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__matruchotii	0.7438565323330452
18ddbf985627afb686b69d5ebe093744	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.9999854597654501
18e3df47f78e849fff359d5daa4e02a6	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__invisus	0.9523340051154529
18e4d99dadd3f38873e5e7d4341df1a0	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Treponemataceae;g__Treponema	0.999998920663446
18ec18b3479333a59dc8f08ee05d36bd	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__naeslundii	0.9822792927025262
18f38138f656cf62b127347c8b1cf5f4	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__tannerae	0.9999998493876319
18f80fd18732bbdfd286f19d372183a5	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae	0.9708150341693048
18f97bf7217882493d7371b4158e7d3d	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999999999993662
18fc2c10008744d9df00637583c280c6	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__sp._HMT_217	0.999995885459493
190110827b0c38669f471235eb790a34	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae	0.9933581600530562
190ba66336ab5220f092f0042a4eb2d6	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae	0.9996230772279869
190db1f0f47db0d2f896a26c4ece96e7	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae	0.9134273978750328
190ef809225a94450af9ed249b23530d	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__sp._HMT_521	0.9999999917242519
1910c221825b3f2d41c429ca2c0b2d52	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__gingivalis	0.9590950788991235
191f906eb80b92480102d833d26276ba	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__rogosae	0.9272065921604171
192bc16c13d588b9efe1090c2afab98f	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__rava	0.9999678415639327
193acb369b0b31de10af1c40df3b8269	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__anginosus	0.9982824041297698
194261368c5792435a8547c71ba96c36	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9537324625767016
1951b656ed06af383cdb5aec5cc0a77f	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__bovis	0.7283221878163799
1958fbb34460364378665f7cff1ec039	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__sp._HMT_217	0.9999969470549663
196bc69ee6ce68353b3628b2ecf0d4b1	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-1];s__bacterium_HMT_352	0.9999980303061095
196ed6dce4c2797294b99153c89c1550	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Riemerella;s__sp._HMT_322	0.999988681859565
19717fdbbf12331e40bcebe9e8a9691b	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_[G-2];s__bacterium_HMT_096	0.9701463872377554
1975a0da78339e88c7a1f6f639e6acf3	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.7120690737770025
1983656283775d9ab249634e19e02169	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__gingivalis	0.9738064181442198
198394f43936efda64a3c09f2b9e53d2	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__artemidis	0.9350678742628352
198529319bab6527c6a4245d7558f587	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae	0.9994746008475711
198fcae2b4acc42df2a65e0cc6aa9483	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__mucilaginosa	0.9919830591387754
1992231cca272cbfe30d1b8988cc57f4	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae	0.9423032300225859
1998a24c12ab4c3a87776dda584214af	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Veillonellaceae_[G-1]	0.9952891148353048
19a0facf7d0f8017afdf1dbfcf17b32f	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoanaerobaculum	0.7065802526609638
19a49357c4a593ec02bddaa20f106cd5	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__sp._HMT_496	0.7774558787123492
19a9b73f1ddccd678599ba85a4c12bcd	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__sp._HMT_171	0.9748674120412893
19ac86676e37a51e1474057ec5b5e7f8	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__sp._HMT_286	0.9999934515800643
